time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20240503,虎丘,多云,22,14,41,1,东风,3级,优
20240504,虎丘,阴,18,16,38,1,东南风,3级,优
20240505,虎丘,雾-阴,21,17,32,1,西风,2级,优
20240506,虎丘,雾-多云,25,16,43,1,西风,2级,优
20240507,虎丘,雾-晴,26,16,88,2,无持续风向,2级,良
20240508,虎丘,晴,24,16,50,1,东北风,2级,优
20240509,虎丘,晴-多云,23,14,35,1,东南风,3级,优
20240510,虎丘,晴,28,15,44,1,东南风,3级,优
20240511,虎丘,雾-阴,24,19,56,2,南风,2级,良
20240512,虎丘,多云,22,16,62,2,东北风,2级,良
20240513,虎丘,晴,27,14,84,2,北风,2级,良
20240514,虎丘,晴,27,16,68,2,东南风,2级,良
20240515,虎丘,晴,24,14,52,2,无持续风向,2级,良
20240516,虎丘,晴,27,13,39,1,南风,2级,优
20240517,虎丘,晴,31,17,68,2,东南风,2级,良
20240518,虎丘,晴,30,19,48,1,东南风,2级,优
20240519,虎丘,多云,28,19,35,1,东南风,3级,优
20240520,虎丘,阴-多云,28,20,36,1,东南风,2级,优
20240521,虎丘,阴,28,21,28,1,东南风,3级,优
20240522,虎丘,阴-多云,27,20,38,1,东风,2级,优
20240523,虎丘,雾-晴,29,20,43,1,东南风,2级,优
20240524,虎丘,多云-晴,30,20,45,1,东风,2级,优
20240525,虎丘,多云,27,21,30,1,东南风,3级,优
20240526,虎丘,多云,33,22,34,1,无持续风向,2级,优
20240527,虎丘,阴,23,15,38,1,东风,3级,优
20240528,虎丘,晴,27,16,35,1,无持续风向,2级,优
20240529,虎丘,多云-阴,27,17,37,1,东南风,3级,优
20240530,虎丘,晴-阴,25,19,41,1,东南风,2级,优
20240531,虎丘,小雨-阴,22,19,55,2,无持续风向,1级,良
20240601,虎丘,阴-多云,26,19,42,1,东风,1级,优
20240602,虎丘,多云,27,18,37,1,东南风,2级,优
20240603,虎丘,多云-晴,30,20,55,2,无持续风向,2级,良
20240604,虎丘,多云,28,20,62,2,东风,3级,良
20240605,虎丘,阴,23,17,48,1,东南风,2级,优
20240606,虎丘,阴-多云,23,17,38,1,东南风,2级,优
20240607,虎丘,多云-阴,24,18,32,1,东南风,2级,优
20240608,虎丘,多云,30,20,52,2,东南风,1级,良
20240609,虎丘,阴-晴,31,22,53,2,南风,2级,良
20240610,虎丘,多云-阴,26,22,39,1,东南风,2级,优
20240611,虎丘,多云,25,21,29,1,东南风,2级,优
20240612,虎丘,阴-多云,31,22,43,1,无持续风向,1级,优
20240613,虎丘,多云,32,23,76,2,东南风,2级,良
20240614,虎丘,霾-阴,32,23,60,2,东南风,2级,良
20240615,虎丘,阴-晴,33,23,60,2,东南风,2级,良
20240616,虎丘,多云,32,23,47,1,东风,3级,优
20240617,虎丘,雨-晴,30,23,38,1,东风,2级,优
20240618,虎丘,晴,29,22,40,1,东南风,3级,优
20240619,虎丘,雨-阴,25,22,23,1,南风,2级,优
20240620,虎丘,雨-雾,30,25,21,1,西风,2级,优
20240621,虎丘,大雨-雾,27,24,33,1,南风,1级,优
20240622,虎丘,小雨-阴,28,25,26,1,西风,2级,优
20240623,虎丘,多云-雾,27,21,25,1,西南风,2级,优
20240624,虎丘,阴,29,22,25,1,西南风,2级,优
20240625,虎丘,多云,26,21,33,1,无持续风向,2级,优
20240626,虎丘,多云,24,22,27,1,东北风,2级,优
20240627,虎丘,雨-阴,25,22,19,1,西风,2级,优
20240628,虎丘,雾-阴,26,22,18,1,南风,2级,优
20240629,虎丘,阴,30,24,27,1,南风,3级,优
20240630,虎丘,中雨-多云,26,24,30,1,西南风,2级,优
20240701,虎丘,多云,30,25,27,1,南风,2级,优
20240702,虎丘,小雨-阴,31,24,33,1,西风,3级,优
20240703,虎丘,多云,34,24,26,1,无持续风向,1级,优
20240704,虎丘,多云,37,27,37,1,西南风,2级,优
20240705,虎丘,阴,38,28,31,1,无持续风向,2级,优
20240706,虎丘,晴-阴,36,30,43,1,西南风,2级,优
20240707,虎丘,多云-阴,37,29,30,1,西南风,2级,优
20240708,虎丘,阴-多云,37,31,40,1,西南风,2级,优
20240709,虎丘,阴-多云,36,30,39,1,西南风,2级,优
20240710,虎丘,雨-阴,32,24,29,1,西风,2级,优
20240711,虎丘,阴,26,23,28,1,无持续风向,2级,优
20240712,虎丘,雾-阴,28,24,35,1,无持续风向,1级,优
20240713,虎丘,雾-阴,31,25,30,1,西南风,2级,优
20240714,虎丘,阴-多云,29,26,25,1,西风,1级,优
20240715,虎丘,阴-雾,33,26,55,2,南风,1级,良
20240716,虎丘,阴-多云,36,28,48,1,南风,2级,优
20240717,虎丘,阴,35,29,36,1,南风,2级,优
20240718,虎丘,阴,37,29,36,1,西南风,2级,优
20240719,虎丘,阴,38,29,35,1,南风,1级,优
20240720,虎丘,多云,37,30,39,1,南风,2级,优
20240721,虎丘,多云,39,30,45,1,东南风,2级,优
20240722,虎丘,晴-多云,39,30,52,2,东南风,2级,良
20240723,虎丘,晴-多云,37,30,34,1,东南风,2级,优
20240724,虎丘,多云,34,29,22,1,东南风,3级,优
20240725,虎丘,多云-阴,33,28,26,1,东风,4级,优
20240726,虎丘,雨-多云,31,26,26,1,东风,4级,优
20240727,虎丘,阴-多云,33,28,22,1,东南风,4级,优
20240728,虎丘,多云,35,28,23,1,东南风,3级,优
20240729,虎丘,晴,36,28,25,1,南风,3级,优
20240730,虎丘,多云-晴,36,28,27,1,东南风,2级,优
20240731,虎丘,多云-阴,38,29,33,1,南风,2级,优
